name|air_time|succ_transmissions|failed_transmissions|ffp|cot|offset|simulation_run|station_version|mean_channel_access_delay
Test_2_1|15376500|30753|68|1000|500|371|2|FloatingFbe|1950,9521022339284
Test_2_2|7728000|15456|68|1000|500|183|2|FloatingFbe|3881,7520703933747
Test_2_3|9700500|19401|0|1000|500|373|2|FloatingFbe|3092,6016184732744
Test_2_4|6435500|12871|0|1000|500|217|2|FloatingFbe|4661,5039235490631
Test_3_1|4685500|9371|66|2000|500|168|3|FloatingFbe|6401,7675808344893
Test_3_2|4246500|8493|72|2000|500|287|3|FloatingFbe|7064,3007182385481
Test_3_3|5247000|10494|0|2000|500|406|3|FloatingFbe|5717,5365923384788
Test_3_4|4299000|8598|72|2000|500|414|3|FloatingFbe|6977,8177483135605
Test_3_5|5134000|10268|53|2000|500|469|3|FloatingFbe|5842,7820412933379
Test_3_6|4511000|9022|53|2000|500|83|3|FloatingFbe|6649,5745954333843
Test_3_7|5258000|10516|0|2000|500|114|3|FloatingFbe|5705,5156903765692
Test_3_8|4689500|9379|66|2000|500|491|3|FloatingFbe|6396,1466041155772
Test_4_1|0|0|0|2000|1500|178|4|FloatingFbe|60000000
Test_4_2|14958000|9972|225|2000|1500|235|4|FloatingFbe|6016,0395106297628
Test_4_3|0|0|0|2000|1500|134|4|FloatingFbe|60000000
Test_4_4|64500|43|0|2000|1500|295|4|FloatingFbe|1336828,0232558141
Test_4_5|12000|8|0|2000|1500|346|4|FloatingFbe|7490199
Test_4_6|2895000|1930|0|2000|1500|416|4|FloatingFbe|31064,144559585493
Test_4_7|5496000|3664|0|2000|1500|496|4|FloatingFbe|16375,50709606987
Test_4_8|0|0|0|2000|1500|273|4|FloatingFbe|60000000
Test_4_9|1500|1|0|2000|1500|337|4|FloatingFbe|60000000
Test_4_10|13500|9|0|2000|1500|236|4|FloatingFbe|6577956,444444444
Test_4_11|1500|1|0|2000|1500|213|4|FloatingFbe|60000000
Test_4_12|10473000|6982|0|2000|1500|380|4|FloatingFbe|8593,2280148954451
Test_4_13|24000|16|0|2000|1500|294|4|FloatingFbe|3603851,25
Test_4_14|1500|1|0|2000|1500|443|4|FloatingFbe|60000000
Test_4_15|61500|41|0|2000|1500|44|4|FloatingFbe|1408673,1707317072
Test_4_16|10660500|7107|225|2000|1500|220|4|FloatingFbe|8441,5175179400594
Test_5_1|0|0|0|3000|2500|251|5|FloatingFbe|60000000
Test_5_2|3005000|1202|64|3000|2500|368|5|FloatingFbe|49881,782029950089
Test_5_3|0|0|0|3000|2500|154|5|FloatingFbe|60000000
Test_5_4|0|0|0|3000|2500|371|5|FloatingFbe|60000000
Test_5_5|4265000|1706|7|3000|2500|115|5|FloatingFbe|35141,783118405627
Test_5_6|0|0|0|3000|2500|104|5|FloatingFbe|60000000
Test_5_7|52500|21|2|3000|2500|37|5|FloatingFbe|2638416,6190476189
Test_5_8|0|0|0|3000|2500|193|5|FloatingFbe|60000000
Test_5_9|0|0|0|3000|2500|165|5|FloatingFbe|60000000
Test_5_10|0|0|0|3000|2500|188|5|FloatingFbe|60000000
Test_5_11|0|0|0|3000|2500|415|5|FloatingFbe|60000000
Test_5_12|17500|7|0|3000|2500|306|5|FloatingFbe|8462532,4285714291
Test_5_13|10907500|4363|27|3000|2500|116|5|FloatingFbe|13751,301856520744
Test_5_14|120000|48|0|3000|2500|475|5|FloatingFbe|1195056,375
Test_5_15|10000|4|0|3000|2500|132|5|FloatingFbe|7901934,5
Test_5_16|10877500|4351|92|3000|2500|184|5|FloatingFbe|13787,82371868536
Test_5_17|4697500|1879|6|3000|2500|26|5|FloatingFbe|31931,838744012774
Test_5_18|60000|24|4|3000|2500|474|5|FloatingFbe|2182239,166666667
Test_5_19|55000|22|3|3000|2500|423|5|FloatingFbe|2726034,7727272729
Test_5_20|687500|275|0|3000|2500|310|5|FloatingFbe|218050,12363636366
Test_5_21|20000|8|1|3000|2500|399|5|FloatingFbe|7423841,875
Test_5_22|3145000|1258|28|3000|2500|304|5|FloatingFbe|47675,591414944356
Test_5_23|8510000|3404|97|3000|2500|166|5|FloatingFbe|17621,023795534664
Test_5_24|0|0|0|3000|2500|221|5|FloatingFbe|60000000
Test_5_25|40000|16|1|3000|2500|101|5|FloatingFbe|3705360,5
Test_5_26|2500|1|0|3000|2500|37|5|FloatingFbe|60000000
Test_5_27|2267500|907|1|3000|2500|294|5|FloatingFbe|66118,86108048512
Test_5_28|330000|132|6|3000|2500|434|5|FloatingFbe|452384,97727272729
Test_5_29|0|0|0|3000|2500|229|5|FloatingFbe|60000000
Test_5_30|502500|201|4|3000|2500|164|5|FloatingFbe|298252,87562189059
Test_5_31|0|0|0|3000|2500|322|5|FloatingFbe|60000000
Test_5_32|0|0|0|3000|2500|117|5|FloatingFbe|60000000
Test_1_1|16361000|32722|0|1000|500|363|1|FloatingFbe|1833,6066560723671
Test_1_2|13652000|27304|0|1000|500|231|1|FloatingFbe|2197,4221359507765
Test_2_1|15367500|30735|0|1000|500|270|2|FloatingFbe|1952,1680819912151
Test_2_2|10829500|21659|106|1000|500|450|2|FloatingFbe|2770,099958446835
Test_2_3|7036000|14072|106|1000|500|144|2|FloatingFbe|4263,7376350198974
Test_2_4|7250500|14501|0|1000|500|69|2|FloatingFbe|4137,1112337080203
Test_3_1|4847000|9694|0|2000|500|159|3|FloatingFbe|6189,2607798638328
Test_3_2|4374500|8749|0|2000|500|182|3|FloatingFbe|6857,2850611498452
Test_3_3|4402500|8805|0|2000|500|31|3|FloatingFbe|6814,2400908574673
Test_3_4|4463500|8927|0|2000|500|202|3|FloatingFbe|6720,700683320264
Test_3_5|5787000|11574|0|2000|500|19|3|FloatingFbe|5184,0290305857952
Test_3_6|4343000|8686|0|2000|500|212|3|FloatingFbe|6906,8456136311315
Test_3_7|4919500|9839|0|2000|500|78|3|FloatingFbe|6097,9347494664089
Test_3_8|4995000|9990|0|2000|500|127|3|FloatingFbe|6005,5227227227215
Test_4_1|3000|2|0|2000|1500|131|4|FloatingFbe|9997770
Test_4_2|1500|1|0|2000|1500|424|4|FloatingFbe|60000000
Test_4_3|99000|66|0|2000|1500|164|4|FloatingFbe|908115,89393939392
Test_4_4|2950500|1967|0|2000|1500|425|4|FloatingFbe|30500,132180986275
Test_4_5|0|0|0|2000|1500|328|4|FloatingFbe|60000000
Test_4_6|1116000|744|0|2000|1500|294|4|FloatingFbe|80620,540322580651
Test_4_7|0|0|0|2000|1500|49|4|FloatingFbe|60000000
Test_4_8|0|0|0|2000|1500|441|4|FloatingFbe|60000000
Test_4_9|3781500|2521|69|2000|1500|470|4|FloatingFbe|23794,422054740182
Test_4_10|8112000|5408|69|2000|1500|372|4|FloatingFbe|11089,841715976332
Test_4_11|3976500|2651|0|2000|1500|131|4|FloatingFbe|22619,287061486233
Test_4_12|1500|1|0|2000|1500|85|4|FloatingFbe|60000000
Test_4_13|6805500|4537|0|2000|1500|171|4|FloatingFbe|13222,360811108661
Test_4_14|0|0|0|2000|1500|210|4|FloatingFbe|60000000
Test_4_15|0|0|0|2000|1500|188|4|FloatingFbe|60000000
Test_4_16|18049500|12033|0|2000|1500|173|4|FloatingFbe|4986,2611983711458
Test_5_1|0|0|0|3000|2500|6|5|FloatingFbe|60000000
Test_5_2|4575000|1830|30|3000|2500|300|5|FloatingFbe|32781,940983606561
Test_5_3|0|0|0|3000|2500|420|5|FloatingFbe|60000000
Test_5_4|3065000|1226|94|3000|2500|314|5|FloatingFbe|48800,11827079935
Test_5_5|0|0|0|3000|2500|260|5|FloatingFbe|60000000
Test_5_6|0|0|1|3000|2500|339|5|FloatingFbe|60000000
Test_5_7|0|0|0|3000|2500|262|5|FloatingFbe|60000000
Test_5_8|2252500|901|13|3000|2500|193|5|FloatingFbe|66526,005549389563
